country,b1_pixel,b2_pixel,overlap
SE,43434.0,20462.0,13298
SE,13808.0,8812.0,5365
SE,29582.0,14020.0,10000
SE,19568.0,11136.0,7875
SE,7726.0,5176.0,3392
SE,38251.0,18137.0,12555
SE,44866.0,19339.0,16233
SE,41764.0,12944.0,8716
SE,11180.0,5830.0,3580
SE,7441.0,5390.0,2972
SE,15289.0,7819.0,4359
SE,22530.0,8803.0,5802
SE,8208.0,3912.0,2093
SE,3730.0,2708.0,1528
SE,21149.0,11252.0,6907
SE,39223.0,15934.0,10645
SE,32029.0,16507.0,10655
SE,40475.0,23312.0,15238
SE,30305.0,21186.0,13369
SE,26127.0,18769.0,11966
SE,12887.0,8209.0,4669
SE,18789.0,8096.0,4674
SE,7957.0,5172.0,2842
SE,14410.0,9754.0,5401
SE,12300.0,5774.0,3464
SE,38987.0,12505.0,8362
SE,31420.0,11536.0,8088
SE,29052.0,16099.0,9985
SE,52260.0,16537.0,11779
SE,38077.0,11643.0,8244
SE,38507.0,19086.0,12832
SE,38591.0,25662.0,16828
SE,17294.0,8266.0,4664
SE,19272.0,7483.0,4420
SE,9730.0,4797.0,2926
SE,17161.0,8287.0,4934
SE,55364.0,15867.0,11321
SE,31357.0,13438.0,9046
SE,13121.0,8979.0,5652
SE,35984.0,18090.0,13001
SE,9377.0,7608.0,4488
SE,46171.0,16581.0,11179
SE,19349.0,10173.0,6146
SE,12980.0,6030.0,3598
SE,20420.0,11921.0,7222
SE,7231.0,3304.0,1794
SE,30468.0,9558.0,5802
SE,2983.0,2222.0,1210
SE,375.0,504.0,244
SE,418.0,255.0,129
SE,31570.0,16059.0,10208
SE,6592.0,4913.0,2802
SE,13340.0,9015.0,5450
SE,34781.0,16049.0,10516
SE,42513.0,16219.0,10339
SE,34090.0,13587.0,9641
SE,18710.0,8629.0,5404
SE,5164.0,2845.0,1714
SE,12467.0,7256.0,4428
SE,3262.0,1839.0,967
SE,7347.0,6452.0,3682
SE,13001.0,6429.0,4140
SE,25203.0,13220.0,7707
SE,897.0,609.0,347
SE,3667.0,2731.0,1571
SE,14163.0,7065.0,4011
SE,17122.0,10653.0,6325
SE,28895.0,15596.0,11115
SE,24378.0,14582.0,9022
SE,974.0,1024.0,569
SE,14552.0,9886.0,6313
SE,302.0,368.0,163
SE,9771.0,4042.0,2370
SE,6504.0,2861.0,1701
SE,31846.0,12225.0,7932
SE,9088.0,2822.0,1573
SE,560.0,241.0,104
SE,8673.0,5964.0,3905
SE,5948.0,3278.0,1703
SE,21066.0,10656.0,6846
SE,6158.0,3979.0,2057
SE,11300.0,6390.0,3837
SE,19142.0,10302.0,6318
SE,45882.0,15813.0,11213
SE,14640.0,8049.0,5095
SE,30437.0,15256.0,10540
SE,13460.0,10227.0,6001
SE,4457.0,3743.0,2161
SE,9929.0,3926.0,2716
SE,36030.0,15247.0,9372
SE,41967.0,16836.0,12747
SE,2479.0,1591.0,992
SE,42717.0,23041.0,16106
SE,32171.0,16735.0,11500
SE,42154.0,23208.0,16226
SE,6339.0,3811.0,2146
SE,150.0,131.0,62
SE,13948.0,7875.0,4936
SE,28208.0,12621.0,8203
SE,28391.0,20730.0,13395
SE,27419.0,18266.0,11651
SE,15635.0,14373.0,8618
SE,10869.0,3857.0,2290
SE,22118.0,18591.0,11488
SE,445.0,343.0,169
SE,17148.0,10717.0,7086
SE,36278.0,16633.0,11559
SE,34056.0,15248.0,10653
SE,15020.0,9197.0,5980
SE,7615.0,6570.0,3698
SE,250.0,267.0,140
SE,16154.0,12891.0,7859
SE,4923.0,4151.0,2341
SE,28376.0,16957.0,11177
SE,20268.0,14077.0,8461
SE,3975.0,3090.0,1808
SE,5663.0,4871.0,2849
SE,6060.0,4575.0,2656
SE,40.0,46.0,21
SE,7443.0,4876.0,2795
SE,35939.0,19667.0,12868
SE,15926.0,11145.0,7086
SE,11700.0,7546.0,4355
SE,19358.0,16930.0,10573
SE,24557.0,16422.0,10650
SE,5999.0,4617.0,2701
SE,26293.0,18168.0,11613
SE,2642.0,1124.0,585
SE,38780.0,17784.0,12479
SE,27994.0,18751.0,12842
SE,11672.0,10523.0,6578
SE,35106.0,25064.0,16773
SE,5212.0,3205.0,1774
SE,37673.0,17033.0,11334
SE,39668.0,15023.0,10352
SE,29541.0,15065.0,9868
SE,27737.0,11123.0,7491
SE,17929.0,15741.0,9226
SE,14407.0,13028.0,7752
SE,35084.0,15711.0,10596
SE,48290.0,19724.0,13975
SE,3141.0,1022.0,515
SE,776.0,375.0,183
SE,26124.0,14610.0,9340
SE,50485.0,17672.0,13262
SE,42147.0,17791.0,11721
SE,36374.0,14821.0,10893
SE,9943.0,5083.0,3118
SE,33173.0,16227.0,11147
SE,48247.0,18275.0,13580
SE,35998.0,12037.0,8974
SE,58239.0,15941.0,12391
SE,13176.0,5724.0,3840
SE,558.0,201.0,99
SE,2747.0,907.0,448
SE,30994.0,22166.0,14863
SE,19047.0,16044.0,10105
SE,14104.0,10843.0,6782
SE,38404.0,18418.0,12484
SE,29676.0,13657.0,9471
SE,12373.0,5679.0,3495
SE,39403.0,20529.0,13584
SE,25711.0,17879.0,11253
SE,44301.0,22734.0,17202
SE,10841.0,5214.0,3411
SE,5962.0,3610.0,1966
SE,945.0,693.0,343
SE,41008.0,21015.0,14320
SE,47641.0,19354.0,14634
SE,29034.0,13530.0,9359
SE,15622.0,7718.0,5141
SE,37018.0,16590.0,11471
SE,38194.0,15988.0,10580
SE,21823.0,11676.0,7477
SE,41553.0,13445.0,9378
SE,40549.0,15562.0,11676
SE,605.0,731.0,400
SE,2007.0,1129.0,629
SE,4142.0,1666.0,882
SE,109.0,153.0,72
SE,39653.0,21303.0,14867
SE,50406.0,18283.0,13564
SE,11404.0,5786.0,4365
SE,21196.0,11114.0,7659
SE,30132.0,10664.0,9111
SE,41092.0,16551.0,12329
SE,37053.0,11845.0,8432
SE,17747.0,7766.0,5127
SE,5192.0,4450.0,2513
SE,4678.0,4326.0,2446
SE,1283.0,981.0,535
SE,52588.0,22119.0,16823
SE,50252.0,22163.0,16209
SE,40765.0,16751.0,11720
SE,2524.0,2206.0,1195
SE,36887.0,18686.0,12330
SE,24803.0,11658.0,7411
SE,19121.0,7071.0,5326
SE,9630.0,5254.0,3275
SE,10445.0,7261.0,4381
SE,25047.0,11180.0,6759
SE,21474.0,11826.0,7111
SE,29862.0,14843.0,10529
SE,25295.0,13524.0,8906
SE,8701.0,5538.0,3372
SE,4387.0,2405.0,1309
SE,16824.0,9372.0,6377
SE,18581.0,9538.0,6723
SE,11062.0,5632.0,3670
SE,439.0,274.0,140
SE,31727.0,13341.0,9119
SE,29730.0,14339.0,9109
SE,5816.0,5321.0,2974
SE,19896.0,10298.0,6639
SE,10630.0,6311.0,3571
SE,23120.0,11676.0,7939
SE,18543.0,7293.0,4449
SE,27427.0,13487.0,8493
SE,16911.0,12232.0,7597
SE,5254.0,3102.0,1715
SE,572.0,280.0,138
SE,509.0,499.0,243
SE,187.0,218.0,103
SE,198.0,215.0,128
SE,844.0,236.0,111
SE,241.0,234.0,119
SE,280.0,272.0,152
SE,7.0,17.0,7
SE,993.0,674.0,333
SE,23982.0,14733.0,9378
SE,968.0,485.0,239
SE,1603.0,1991.0,921
SE,9870.0,5554.0,3478
SE,5333.0,4876.0,2630
SE,22.0,41.0,18
SE,3599.0,1326.0,662
SE,3.0,9.0,3
SE,3996.0,1613.0,821
SE,1687.0,1186.0,602
SE,1972.0,1341.0,641
SE,21995.0,13632.0,9773
SE,19562.0,16633.0,10220
SE,21084.0,16692.0,10352
SE,8657.0,2350.0,1233
SE,2178.0,2099.0,1095
SE,762.0,332.0,159
SE,437.0,253.0,125
SE,1595.0,672.0,425
SE,2788.0,2298.0,1211
SE,12417.0,9074.0,5654
SE,39683.0,22433.0,15008
SE,1136.0,1366.0,830
SE,30559.0,20186.0,12895
SE,38018.0,20913.0,13817
SE,20.0,26.0,13
SE,8137.0,7363.0,3981
SE,13295.0,8843.0,5579
SE,12677.0,7884.0,4973
SE,12297.0,11984.0,7026
SE,14633.0,10205.0,5658
SE,9832.0,7518.0,4398
SE,26280.0,13921.0,8456
SE,1799.0,1454.0,903
SE,3207.0,2855.0,1626
SE,30716.0,14071.0,8498
SE,12985.0,8878.0,5378
SE,4859.0,3984.0,2332
SE,15832.0,11945.0,7700
SE,28560.0,19372.0,12546
SE,31696.0,15361.0,10290
SE,20882.0,9031.0,6058
SE,4380.0,3569.0,2308
SE,5673.0,2346.0,1554
SE,43224.0,23833.0,18237
SE,21969.0,14443.0,9544
SE,23697.0,12272.0,7931
SE,20389.0,11964.0,8460
SE,33781.0,18515.0,13085
SE,14729.0,11153.0,6279
SE,23606.0,16650.0,10073
SE,11723.0,7636.0,4361
SE,21031.0,9509.0,6036
SE,6803.0,3916.0,2287
SE,35328.0,19918.0,13611
SE,21826.0,12107.0,8116
SE,35484.0,19850.0,13488
SE,5316.0,4092.0,2289
SE,33880.0,13287.0,8944
SE,513.0,625.0,308
SE,27156.0,17899.0,11330
SE,6517.0,5075.0,3031
SE,23624.0,16248.0,10358
SE,17202.0,11851.0,7567
SE,2950.0,1989.0,1135
SE,26866.0,10321.0,7262
SE,27494.0,13688.0,8467
SE,40063.0,22059.0,15302
SE,55186.0,22185.0,16886
SE,52263.0,28163.0,20868
SE,31881.0,22535.0,14452
SE,40805.0,18542.0,13243
SE,13458.0,9272.0,5387
SE,867.0,452.0,295
SE,37726.0,20364.0,12570
SE,3051.0,1929.0,952
SE,51740.0,21875.0,16000
SE,52826.0,22863.0,17539
SE,49712.0,21256.0,15916
SE,2743.0,2036.0,1215
SE,3544.0,3931.0,2039
SE,8535.0,10281.0,5251
SE,4177.0,3439.0,1903
SE,28919.0,14071.0,8613
SE,4236.0,2498.0,1451
SE,36304.0,18402.0,12168
SE,48129.0,16079.0,10289
SE,43313.0,20019.0,13820
SE,36369.0,20655.0,14202
SE,1143.0,1136.0,567
SE,941.0,819.0,431
SE,31622.0,14029.0,8931
SE,2589.0,2008.0,1291
SE,16078.0,7331.0,4857
SE,28075.0,12644.0,8486
SE,6916.0,6094.0,3512
SE,42.0,53.0,28
SE,3662.0,505.0,233
SE,33586.0,13977.0,9908
SE,18380.0,12291.0,8248
SE,44143.0,19067.0,11835
SE,20727.0,14361.0,8884
SE,24623.0,20090.0,12515
SE,31255.0,15248.0,9309
SE,7131.0,3255.0,1757
SE,8161.0,4970.0,2905
SE,8491.0,5969.0,3468
SE,8039.0,650.0,360
SE,86.0,128.0,76
SE,39046.0,18706.0,11903
SE,36071.0,18092.0,12388
SE,27558.0,14979.0,9434
SE,40934.0,16744.0,11000
SE,17317.0,9468.0,5631
SE,2585.0,1418.0,835
SE,15801.0,10978.0,6590
SE,11561.0,1138.0,680
SE,3414.0,448.0,201
SE,5560.0,480.0,226
SE,3286.0,680.0,334
FR,11221.0,7016.0,4448
FR,54886.0,26462.0,20693
FR,49098.0,23308.0,17666
FR,26911.0,15806.0,10653
FR,55080.0,24939.0,19930
FR,38884.0,25923.0,17731
FR,12422.0,9431.0,5196
FR,25890.0,14882.0,9429
FR,16639.0,11753.0,7022
FR,31207.0,19296.0,13624
FR,40322.0,20131.0,13998
FR,29564.0,17675.0,11185
FR,12041.0,7286.0,4266
FR,3032.0,2185.0,1307
FR,36845.0,18030.0,12199
FR,54712.0,24094.0,18728
FR,50865.0,26044.0,19595
FR,55408.0,27373.0,22048
FR,20515.0,15449.0,8782
FR,4388.0,2190.0,1165
FR,1240.0,1343.0,664
FR,1108.0,1067.0,552
FR,35479.0,20931.0,13468
FR,47263.0,26835.0,19186
FR,2055.0,1413.0,855
FR,51602.0,25935.0,19393
FR,45258.0,25946.0,17844
FR,39967.0,19861.0,13872
FR,25883.0,13150.0,8256
FR,27040.0,15327.0,10101
FR,34127.0,18369.0,11669
FR,46529.0,23668.0,16476
FR,28265.0,18739.0,12323
FR,14344.0,7592.0,4936
FR,50098.0,26752.0,19949
FR,8971.0,1735.0,1133
FR,4950.0,2001.0,1116
FR,34307.0,20104.0,13700
FR,19393.0,9170.0,6121
FR,52845.0,25241.0,19977
FR,43548.0,20880.0,16301
FR,51296.0,22594.0,16663
FR,30431.0,18327.0,11361
FR,18713.0,3763.0,2146
FR,486.0,188.0,91
FR,10444.0,1603.0,1030
FR,17103.0,2849.0,1984
FR,12276.0,4504.0,3549
FR,41383.0,16542.0,10784
FR,9456.0,6723.0,3841
FR,11149.0,1382.0,662
FR,42107.0,20243.0,14497
FR,39032.0,18290.0,12418
FR,9420.0,6027.0,3602
FR,6578.0,4575.0,2388
FR,810.0,383.0,249
FR,32730.0,4554.0,3756
FR,53779.0,25705.0,20443
FR,40755.0,6206.0,3634
FR,43927.0,24981.0,17206
FR,5305.0,2030.0,1099
FR,1179.0,1529.0,763
FR,34367.0,16067.0,11444
FR,37397.0,22083.0,14163
FR,39826.0,22183.0,13730
FR,2298.0,1115.0,594
FR,494.0,363.0,191
FR,5411.0,6967.0,3641
FR,52003.0,21390.0,15574
FR,34200.0,16665.0,12169
FR,49527.0,33790.0,26598
FR,13339.0,6044.0,3566
FR,486.0,225.0,107
FR,7871.0,2770.0,1678
FR,6006.0,980.0,494
FR,12397.0,2427.0,1588
FR,537.0,484.0,214
FR,40614.0,19430.0,13284
FR,46067.0,20376.0,14735
FR,337.0,208.0,118
FR,28696.0,14107.0,10839
FR,30344.0,18069.0,12377
FR,222.0,114.0,48
FR,355.0,257.0,127
FR,12940.0,5191.0,3190
FR,25.0,39.0,16
FR,16458.0,2338.0,1225
FR,44500.0,19755.0,14128
FR,52143.0,20172.0,15395
FR,45781.0,26371.0,18427
FR,1564.0,414.0,247
FR,11418.0,2573.0,1669
FR,29581.0,14263.0,10397
FR,50600.0,25385.0,19053
FR,590.0,475.0,243
FR,15062.0,2517.0,1592
FR,881.0,660.0,345
FR,5375.0,1833.0,974
FR,3585.0,1941.0,1165
FR,35805.0,13928.0,9430
FR,52227.0,18394.0,13976
FR,47364.0,22727.0,17121
FR,49049.0,25187.0,18048
FR,26354.0,9203.0,5893
FR,18903.0,4624.0,3372
FR,37085.0,6235.0,4771
FR,16476.0,2820.0,2290
FR,1129.0,705.0,417
FR,10284.0,2604.0,1821
FR,24398.0,15940.0,10224
FR,12815.0,7846.0,5660
FR,47168.0,27242.0,19472
FR,67.0,98.0,43
FR,7718.0,2206.0,1426
FR,8670.0,6712.0,3677
FR,45227.0,20725.0,15644
FR,43434.0,23575.0,16692
FR,35785.0,18956.0,13607
FR,47273.0,27273.0,22691
FR,50289.0,23841.0,17504
FR,1171.0,513.0,260
FR,1746.0,967.0,525
FR,3031.0,1240.0,634
FR,3882.0,1846.0,990
FR,33764.0,17951.0,12586
FR,41097.0,22610.0,16042
FR,7131.0,3794.0,1975
FR,8186.0,4942.0,2812
FR,11658.0,1120.0,616
FR,6007.0,2312.0,1224
FR,48149.0,23988.0,18334
FR,53568.0,23561.0,18314
FR,52064.0,24790.0,19343
FR,42251.0,19230.0,13350
FR,41433.0,24307.0,16689
FR,1058.0,591.0,279
FR,2257.0,738.0,452
FR,244.0,330.0,151
FR,14929.0,3769.0,2565
FR,30501.0,18108.0,11741
FR,49209.0,27009.0,21315
FR,45788.0,23200.0,16838
FR,50310.0,21387.0,15554
FR,48880.0,24389.0,17857
FR,46628.0,26621.0,19947
FR,15436.0,5255.0,3065
FR,1519.0,924.0,533
FR,5438.0,3290.0,1751
FR,29079.0,12145.0,8393
FR,28104.0,17916.0,12026
FR,57113.0,24074.0,19315
FR,29662.0,14565.0,11041
FR,59444.0,2835.0,2239
FR,18933.0,12359.0,8037
FR,189.0,81.0,40
FR,14548.0,627.0,306
FR,618.0,544.0,268
FR,2081.0,1174.0,706
FR,11567.0,8366.0,4842
FR,50289.0,19863.0,15079
FR,50487.0,21977.0,17176
FR,39262.0,18861.0,12872
FR,45866.0,25652.0,17876
FR,45014.0,20805.0,15035
FR,17900.0,1639.0,783
FR,29947.0,3973.0,3108
FR,43817.0,22096.0,15276
FR,38491.0,16784.0,11118
FR,24785.0,9995.0,6192
FR,134.0,145.0,81
FR,7687.0,5239.0,3337
FR,47020.0,19500.0,14185
FR,52767.0,18703.0,14820
FR,38723.0,24593.0,17331
FR,30674.0,12506.0,9352
FR,42203.0,24031.0,16826
FR,37847.0,17125.0,12004
FR,7321.0,2652.0,1712
FR,4407.0,1970.0,1097
FR,393.0,225.0,146
FR,738.0,418.0,235
FR,5137.0,1647.0,1007
FR,18858.0,10794.0,6233
FR,52703.0,25840.0,19834
FR,53455.0,22334.0,17329
FR,52304.0,26430.0,20686
FR,54849.0,26301.0,21000
FR,43622.0,23093.0,17065
FR,46358.0,27186.0,19758
FR,51585.0,26056.0,19900
FR,3922.0,2092.0,1211
FR,8439.0,4695.0,2582
FR,57054.0,25558.0,21183
FR,57649.0,23931.0,19580
FR,53206.0,24968.0,19420
FR,47780.0,18275.0,14248
FR,51863.0,7510.0,6746
FR,980.0,440.0,278
FR,50977.0,27653.0,22333
FR,58391.0,33691.0,29604
FR,52676.0,30041.0,23961
FR,49792.0,25383.0,19757
FR,44625.0,19106.0,13907
FR,57473.0,23593.0,19497
FR,42446.0,5150.0,4392
FR,46581.0,22933.0,15826
FR,39974.0,20358.0,13844
FR,3838.0,1825.0,1158
FR,24668.0,12549.0,7673
FR,659.0,563.0,282
FR,50735.0,25294.0,19479
FR,55508.0,28458.0,23755
FR,47799.0,27504.0,21159
FR,46709.0,30775.0,23832
FR,36194.0,23207.0,16372
FR,40555.0,26316.0,18994
FR,47864.0,20039.0,15309
FR,57474.0,26741.0,22086
FR,49034.0,25959.0,19429
FR,45003.0,6754.0,5122
FR,63080.0,3454.0,2853
FR,61854.0,7441.0,6925
FR,29579.0,14330.0,9226
FR,54732.0,32531.0,26773
FR,43806.0,28469.0,21696
FR,51339.0,29235.0,23281
FR,5459.0,2547.0,1823
FR,12284.0,4119.0,2703
FR,55668.0,20599.0,17099
FR,55101.0,24680.0,20818
FR,30139.0,17946.0,11515
FR,65228.0,5268.0,5066
FR,36813.0,26236.0,16991
FR,38445.0,23848.0,16280
FR,2745.0,693.0,415
FR,21800.0,17501.0,10302
FR,18780.0,10711.0,6572
FR,45693.0,27920.0,20597
FR,42237.0,24337.0,17750
FR,53562.0,27703.0,21825
FR,46405.0,29078.0,22115
FR,44449.0,26893.0,20667
FR,51870.0,17737.0,14063
FR,36628.0,13787.0,9274
FR,52659.0,23590.0,19465
FR,55966.0,25004.0,20419
FR,32155.0,21701.0,14414
FR,7134.0,4579.0,2640
FR,45819.0,27004.0,20867
FR,35959.0,23589.0,16881
FR,52728.0,26097.0,21024
FR,48739.0,20463.0,15752
FR,47499.0,23856.0,17751
FR,53476.0,24642.0,19384
FR,54886.0,24855.0,20196
FR,59613.0,25096.0,21259
FR,47529.0,21956.0,15613
FR,9263.0,4771.0,2728
FR,8019.0,5325.0,2913
FR,5664.0,1976.0,1351
FR,40539.0,17063.0,12539
FR,52082.0,20368.0,16172
FR,54050.0,23015.0,18012
FR,47759.0,19961.0,15340
FR,12045.0,5052.0,3485
FR,40890.0,21911.0,15862
FR,43491.0,24748.0,18746
FR,49184.0,22099.0,16976
FR,35937.0,18747.0,12208
FR,35440.0,19724.0,12845
FR,47631.0,22081.0,16337
FR,27384.0,17670.0,11204
FR,53532.0,7721.0,6929
FR,53414.0,20253.0,14855
FR,52732.0,22724.0,17726
FR,65.0,82.0,35
FR,328.0,288.0,152
FR,1688.0,1242.0,633
FR,17507.0,8641.0,5131
FR,53517.0,23968.0,18194
FR,46080.0,24723.0,18802
FR,50460.0,28907.0,23714
FR,53513.0,24687.0,19661
FR,30204.0,15557.0,10111
FR,40416.0,17951.0,13256
FR,50506.0,19796.0,14514
FR,51102.0,23937.0,17137
FR,45284.0,21933.0,16490
FR,41465.0,17965.0,12674
FR,11451.0,6413.0,3551
FR,47109.0,23238.0,16786
FR,53153.0,22079.0,16852
FR,44688.0,21502.0,15927
FR,43306.0,19580.0,13077
FR,27038.0,16588.0,10729
FR,47722.0,29044.0,22045
FR,27622.0,13283.0,9095
FR,32370.0,16958.0,12251
FR,28285.0,18785.0,12353
FR,46622.0,21366.0,15444
FR,19202.0,9706.0,6180
FR,46367.0,24174.0,17986
FR,52141.0,17353.0,13797
FR,21571.0,11402.0,7593
FR,53851.0,24007.0,18711
FR,19003.0,8712.0,5951
FR,44428.0,19436.0,13872
FR,3832.0,3180.0,1668
FR,119.0,219.0,104
FR,60494.0,21403.0,18542
FR,49470.0,20577.0,15634
FR,55823.0,21125.0,16155
FR,40264.0,20279.0,13298
FR,8596.0,5866.0,3577
FR,40024.0,20311.0,13846
FR,15971.0,8223.0,4491
FR,39818.0,16403.0,11581
FR,17621.0,13769.0,9258
FR,52689.0,22365.0,16866
FR,40580.0,24912.0,16570
FR,44887.0,22795.0,16941
FR,46297.0,16885.0,13033
FR,17222.0,14173.0,9205
FR,51266.0,21260.0,15667
FR,32090.0,14472.0,9777
FR,17612.0,11514.0,6412
FR,17351.0,13167.0,7835
FR,45046.0,23389.0,16930
FR,49436.0,18405.0,13436
FR,3198.0,1915.0,965
FR,43143.0,25714.0,17807
FR,6553.0,6036.0,3227
FR,16020.0,7549.0,4847
FR,50513.0,18442.0,13868
FR,44103.0,17221.0,13377
FR,38458.0,13629.0,9865
FR,8406.0,6112.0,3485
FR,48244.0,21217.0,15936
FR,11384.0,6329.0,3888
FR,51453.0,21611.0,15914
FR,13080.0,5699.0,3942
FR,36979.0,11905.0,9707
FR,12869.0,6944.0,3936
FR,26988.0,12754.0,7410
FR,38556.0,15527.0,10167
FR,51885.0,18478.0,13950
FR,41538.0,18229.0,13245
FR,10573.0,4591.0,2757
FR,14030.0,8424.0,4899
FR,9377.0,5054.0,2922
FR,52562.0,21879.0,16580
FR,51447.0,19855.0,15862
FR,50418.0,19042.0,14602
FR,1492.0,1188.0,613
FR,28781.0,18865.0,11895
FR,54378.0,26477.0,20296
FR,16652.0,10926.0,6318
FR,47187.0,21248.0,14996
FR,51673.0,19111.0,13732
FR,5960.0,5714.0,2871
FR,43153.0,19266.0,13413
FR,42177.0,20106.0,13918
FR,57665.0,18964.0,15125
FR,8294.0,4320.0,2606
FR,40973.0,19938.0,13567
FR,46006.0,20891.0,14274
FR,48729.0,19692.0,15082
FR,28477.0,18783.0,11931
FR,12108.0,11065.0,7315
FR,29566.0,17058.0,10822
FR,36757.0,14299.0,10347
FR,62463.0,3972.0,3439
FR,28297.0,19315.0,11601
FR,644.0,599.0,334
FR,6045.0,3243.0,1764
FR,22912.0,10974.0,6850
FR,3278.0,2135.0,1233
FR,43939.0,24268.0,16824
FR,10151.0,8458.0,4723
FR,2570.0,923.0,469
FR,8471.0,5407.0,3204
FR,25305.0,15921.0,9277
FR,47537.0,20350.0,15478
FR,31810.0,12950.0,8341
FR,54084.0,20706.0,15969
FR,22649.0,13142.0,8814
FR,23946.0,12255.0,8113
FR,6351.0,2281.0,1570
FR,37516.0,14992.0,10486
FR,39313.0,3070.0,1644
FR,941.0,852.0,449
FR,41042.0,18686.0,12944
FR,34653.0,18129.0,12687
FR,18413.0,13458.0,8322
FR,18987.0,15268.0,9063
FR,51795.0,18212.0,14202
FR,16418.0,5721.0,3933
FR,23752.0,10500.0,7027
FR,38473.0,15665.0,11513
FR,5671.0,3469.0,2028
FR,4222.0,2742.0,1511
FR,44800.0,20175.0,14067
FR,6767.0,3377.0,1936
FR,44902.0,16185.0,11595
FR,5611.0,4328.0,2481
FR,6364.0,6659.0,3468
FR,17143.0,11322.0,6751
FR,39527.0,20794.0,13375
FR,19662.0,8675.0,5933
FR,31463.0,13929.0,10340
FR,11760.0,5364.0,3487
FR,34244.0,14357.0,9499
FR,39199.0,17389.0,12200
FR,30467.0,19003.0,12978
FR,7998.0,8410.0,4541
FR,21969.0,11954.0,6860
FR,52315.0,24269.0,18676
FR,40410.0,16846.0,11343
FR,4756.0,2317.0,1409
FR,36931.0,16417.0,10851
FR,13078.0,5674.0,3410
FR,26563.0,12711.0,9035
FR,43859.0,18292.0,13192
FR,29148.0,15693.0,10294
FR,55038.0,2358.0,1854
FR,3019.0,1526.0,800
FR,35288.0,16074.0,10823
FR,17273.0,16950.0,10102
FR,27911.0,20788.0,13249
FR,29246.0,14450.0,9163
FR,22079.0,10975.0,6502
FR,22983.0,11547.0,7286
FR,41556.0,18539.0,12569
FR,52348.0,20075.0,15014
FR,35585.0,19303.0,12456
FR,54675.0,21877.0,17281
FR,59481.0,4444.0,3932
FR,10117.0,6360.0,3809
FR,38515.0,24793.0,17310
FR,30815.0,23358.0,14975
FR,7587.0,6284.0,3483
FR,21872.0,12304.0,7686
FR,37899.0,14555.0,9642
FR,42959.0,20314.0,13874
FR,19524.0,2253.0,1627
FR,25449.0,21735.0,13243
FR,10389.0,10515.0,6180
FR,11687.0,10405.0,5915
FR,26368.0,18488.0,11345
FR,30802.0,12246.0,8670
FR,30713.0,14932.0,9519
FR,56702.0,5133.0,3911
FR,41976.0,22065.0,15543
FR,16120.0,10703.0,6771
FR,18935.0,16366.0,9536
FR,9359.0,7292.0,4135
FR,31009.0,18026.0,11464
FR,39087.0,15504.0,11237
FR,10507.0,4998.0,2947
FR,32305.0,12040.0,8065
FR,61026.0,4096.0,3470
FR,64887.0,6570.0,6385
FR,5474.0,5329.0,2832
FR,18193.0,15883.0,9884
FR,22903.0,18995.0,11573
FR,13947.0,11191.0,6257
FR,44723.0,20924.0,14235
FR,50173.0,19953.0,14626
FR,27438.0,9469.0,6215
FR,47645.0,22582.0,16434
FR,31360.0,20352.0,13742
FR,15700.0,13558.0,7583
FR,19256.0,17538.0,10576
FR,31276.0,12151.0,8872
FR,8841.0,2967.0,1849
FR,32747.0,15539.0,10470
FR,11930.0,7664.0,4660
FR,36584.0,16866.0,11275
FR,32831.0,25156.0,16363
FR,24393.0,19130.0,11827
FR,24137.0,20100.0,11979
FR,51564.0,22651.0,17315
FR,19817.0,6812.0,5250
FR,19670.0,10284.0,7923
FR,20451.0,6002.0,3533
FR,22618.0,18484.0,11454
FR,48972.0,20260.0,14396
FR,18739.0,5890.0,4140
FR,44690.0,18120.0,13057
FR,2406.0,1599.0,817
FR,55734.0,19640.0,15761
FR,65130.0,5873.0,5626
FR,11801.0,5872.0,3605
FR,9643.0,7241.0,4444
FR,42643.0,19352.0,13305
FR,43403.0,15804.0,11685
FR,6450.0,3092.0,1962
FR,35854.0,5892.0,4532
FR,16037.0,2104.0,1249
FR,34082.0,14317.0,10123
FR,47347.0,24405.0,18545
FR,41111.0,26700.0,19818
FR,11896.0,8317.0,4802
FR,26362.0,12864.0,7797
FR,49629.0,17180.0,12738
FR,9774.0,4181.0,2998
FR,40964.0,16741.0,11852
FR,18054.0,2102.0,1450
FR,48603.0,7246.0,5886
FR,22779.0,16174.0,10141
FR,53418.0,27878.0,22034
FR,29860.0,17981.0,11461
FR,23144.0,11710.0,7307
FR,48739.0,23217.0,17168
FR,40598.0,18929.0,12665
FR,14272.0,8960.0,5335
FR,22981.0,8359.0,5592
FR,7315.0,2975.0,1791
FR,4749.0,1969.0,1021
FR,37164.0,14727.0,10724
FR,15393.0,12829.0,7218
FR,31417.0,12511.0,8159
FR,43277.0,13591.0,10132
FR,3557.0,2032.0,1111
FR,48661.0,18439.0,13552
FR,21650.0,10375.0,7334
FR,38909.0,20996.0,13674
FR,4450.0,1553.0,967
FR,24318.0,14319.0,8850
FR,44903.0,22233.0,15603
FR,17573.0,9336.0,5343
FR,28817.0,11682.0,7463
FR,52294.0,15918.0,12405
FR,4395.0,3583.0,1948
FR,45430.0,14913.0,10535
FR,32496.0,12544.0,9711
FR,41756.0,13895.0,9927
FR,8752.0,5613.0,3399
FR,21278.0,10320.0,6948
FR,62579.0,11917.0,9933
